RUN	CDCInvAdj.CDCInvAdjustment	cdcinvadjustment	1699011544707	 	3.9.5
USER	Initial Scenario	START	1699011550314
REQUEST		GET CDC quantity from VTS	1699011550045	1699011550880	OK	 
REQUEST		GET CDC quantity from VTS Redirect 1	1699011550896	1699011551182	OK	 
USER	Initial Scenario	END	1699011551312
USER	CDC Inv Adjustment	START	1699011551814
REQUEST		request testing	1699011552743	1699011552743	OK	 
REQUEST		request testing	1699011553046	1699011553046	OK	 
REQUEST		request testing	1699011553340	1699011553340	OK	 
REQUEST		request testing	1699011553633	1699011553633	OK	 
REQUEST		request testing	1699011553925	1699011553925	OK	 
REQUEST		request testing	1699011554218	1699011554218	OK	 
REQUEST		request testing	1699011554512	1699011554512	OK	 
REQUEST		request testing	1699011554805	1699011554805	OK	 
REQUEST		request testing	1699011555096	1699011555096	OK	 
REQUEST		request testing	1699011555387	1699011555387	OK	 
REQUEST		request testing	1699011555677	1699011555677	OK	 
REQUEST		request testing	1699011555969	1699011555969	OK	 
REQUEST		request testing	1699011556261	1699011556261	OK	 
REQUEST		request testing	1699011556554	1699011556554	OK	 
REQUEST		request testing	1699011556846	1699011556846	OK	 
REQUEST		request testing	1699011557137	1699011557137	OK	 
REQUEST		request testing	1699011557429	1699011557429	OK	 
REQUEST		request testing	1699011557722	1699011557722	OK	 
REQUEST		request testing	1699011558014	1699011558014	OK	 
REQUEST		request testing	1699011558306	1699011558306	OK	 
REQUEST		request testing	1699011558598	1699011558598	OK	 
REQUEST		request testing	1699011558894	1699011558894	OK	 
REQUEST		request testing	1699011559184	1699011559184	OK	 
REQUEST		request testing	1699011559475	1699011559475	OK	 
REQUEST		request testing	1699011559766	1699011559766	OK	 
REQUEST		request testing	1699011560057	1699011560057	OK	 
REQUEST		request testing	1699011560349	1699011560349	OK	 
REQUEST		request testing	1699011560639	1699011560639	OK	 
REQUEST		request testing	1699011560930	1699011560930	OK	 
REQUEST		request testing	1699011561221	1699011561221	OK	 
REQUEST		request testing	1699011561514	1699011561514	OK	 
REQUEST		request testing	1699011561804	1699011561804	OK	 
REQUEST		request testing	1699011562095	1699011562095	OK	 
REQUEST		request testing	1699011562386	1699011562386	OK	 
REQUEST		request testing	1699011562677	1699011562677	OK	 
REQUEST		request testing	1699011562968	1699011562968	OK	 
REQUEST		request testing	1699011563258	1699011563258	OK	 
REQUEST		request testing	1699011563549	1699011563549	OK	 
REQUEST		request testing	1699011563840	1699011563840	OK	 
REQUEST		request testing	1699011564133	1699011564133	OK	 
REQUEST		request testing	1699011564423	1699011564423	OK	 
REQUEST		request testing	1699011564716	1699011564716	OK	 
REQUEST		request testing	1699011565008	1699011565008	OK	 
REQUEST		request testing	1699011565299	1699011565299	OK	 
REQUEST		request testing	1699011565591	1699011565591	OK	 
REQUEST		request testing	1699011565882	1699011565882	OK	 
REQUEST		request testing	1699011566174	1699011566174	OK	 
REQUEST		request testing	1699011566466	1699011566466	OK	 
REQUEST		request testing	1699011566759	1699011566759	OK	 
REQUEST		request testing	1699011567050	1699011567050	OK	 
REQUEST		request testing	1699011567341	1699011567341	OK	 
REQUEST		request testing	1699011567649	1699011567649	OK	 
REQUEST		request testing	1699011567940	1699011567940	OK	 
REQUEST		request testing	1699011568232	1699011568232	OK	 
REQUEST		request testing	1699011568522	1699011568522	OK	 
REQUEST		request testing	1699011568815	1699011568815	OK	 
REQUEST		request testing	1699011569107	1699011569107	OK	 
REQUEST		request testing	1699011569398	1699011569398	OK	 
REQUEST		request testing	1699011569688	1699011569688	OK	 
REQUEST		request testing	1699011569981	1699011569981	OK	 
REQUEST		request testing	1699011570272	1699011570272	OK	 
REQUEST		request testing	1699011570563	1699011570563	OK	 
REQUEST		request testing	1699011570855	1699011570855	OK	 
REQUEST		request testing	1699011571145	1699011571145	OK	 
REQUEST		request testing	1699011571438	1699011571438	OK	 
REQUEST		request testing	1699011571729	1699011571729	OK	 
REQUEST		request testing	1699011572019	1699011572019	OK	 
REQUEST		request testing	1699011572310	1699011572310	OK	 
REQUEST		request testing	1699011572600	1699011572600	OK	 
REQUEST		request testing	1699011572890	1699011572890	OK	 
REQUEST		request testing	1699011573180	1699011573180	OK	 
REQUEST		request testing	1699011573470	1699011573470	OK	 
REQUEST		request testing	1699011573770	1699011573770	OK	 
REQUEST		request testing	1699011574060	1699011574060	OK	 
REQUEST		request testing	1699011574351	1699011574351	OK	 
REQUEST		request testing	1699011574641	1699011574641	OK	 
